restaurant_id,restaurant_name,description,facebook,instagram,restaurant_website,telephone_number,cuisines,other_dish_tags,low_count_exclusion,is_chain,is_excluded,is_excluded_regex
c9750959-c8aa-4e86-90cb-9a8249d26e2c,the big scoop,,,,,+1 757-808-6810,,,0.0,0,0,0
c9752bf4-83a9-46a7-a97d-6502234a4e7c,tiki tnt,All Alcohol Purchases Require the Purchase of One (1) Food Item!!,http://www.facebook.com/tikitnt,,http://www.tikitnt.com,+1 703-447-9679,,,0.0,0,0,0
c97f7859-d0fe-4061-9783-9b2012db0ade,happy yappy bubble tea froyo ice cream,"We opened mid-year 2019 on Hull Street, Midlothian. Currently, we have moved to Chesterfield Towne Center next to food court.",,,http://www.hybubbletea.com,+1 804-482-0555,,,0.0,0,1,1
c981d653-dc5d-468f-bac5-edd803232680,langley thai cuisine,,https://www.facebook.com/langley-thai-cuisine-559031647443154/,,,+1 757-224-3488,"thai, asian","Vegan Options, Vegetarian Friendly",0.0,0,0,0
c984e47f-0631-4a35-b061-38e3bb630e1b,taco bell,"Find your nearby Taco Bell at 1002 Beards Hill Road in Aberdeen. We're serving all your favorite menu items, from classic tacos and burritos, to new favorites like the Crunchwrap Supreme and Cheesy Gordita Crunch. Order ahead online or on the mobile app for pick up at the restaurant or get it delivered.",,,https://www.tacobell.com/food/breakfast/breakfast-taco-sausage,+1 540-692-9912,mexican,,0.0,1,0,1
c98c249b-8c99-4e63-ab35-c05e7c6ec818,shake shack tysons corner,"Shake Shack serves elevated versions of American classics using only the best ingredients. It's known for its delicious made-to-order Angus beef burgers, crispy chicken, hand-spun milkshakes, house-made lemonades, beer, wine, and more. With its high-quality food at a great value, warm hospitality, and a commitment to crafting uplifting experiences, Shake Shack quickly became a cult-brand with widespread appeal. Shake Shack's purpose is to Stand for Something Good, from its premium ingredients and employee development, to its inspiring designs and deep community investment. Since the original Shack opened in 2004 in NYC's Madison Square Park, the company has expanded to more than 350 locations in 32 U.S. States and the District of Columbia, including more than 100 international locations across London, Hong Kong, Shanghai, Singapore, Mexico City, Istanbul, Dubai, Tokyo, Seoul and more.",,,https://shakeshack.olo.com/menu/tysons-corner/,+1 571-620-0383,american,burger,0.0,0,0,1
c99bf543-349a-48b0-8c7f-1830a613263b,blackfinn ameripub,,,,http://blackfinndc.com,+1 703-723-3466,american,"pub, Vegetarian Friendly",0.0,0,0,0
c99d6f36-c5cd-4064-b9e3-0d8fe263fb36,panda express,"From focusing on quality, clean ingredients to serving our food to you in a warm and welcoming environment, Panera Bread is committed to being an ally to our guests. That means crafting a menu of soups, salads and sandwiches that we are proud to feed our families. You don't have to compromise to eat well. Whether you want to come in and enjoy a coffee and our complimentary Wi-Fi, or order online using Rapid Pick-Up so you can grab something quickly, Panera Bread Richmond is here with warmth and welcome. Panera Bread. Food as it should be.",,,https://order.pandaexpress.com/,+1 540-551-9975,"chinese, asian",dessert,0.0,1,0,0
c9a0d43e-a4a7-4225-baf4-15499e365c18,potbelly sandwich shop,"Long before sandwiches were toasted and cookies were on straws, Peter Hastings and his wife owned an antique shop in the Lincoln Park neighborhood of Chicago. This quirky shop was doing well, but the determined pair knew they could always do better. In 1977, they decided to start serving sandwiches to their curious, collecting customers. As time passed, the little antique shop slowly turned into the neighborhood lunchtime getaway. With lines reaching out the door and around the corner, customers enjoyed toasty warm sandwiches, homemade desserts and even live music in this unique atmosphere.In 1996, entrepreneur Bryant Keil purchased the original shop and set out to spread the Potbelly love across the country, creating shops with the same neighborhood feel as the original. Today, the Potbelly magic continues as a publically traded company, with nearly 500 neighborhood Potbelly Sandwich Shops across the globe.",,,https://www.potbelly.com/locations/virginia/fairfax-corners,+1 703-222-7760,"american, italian","salad, Vegetarian Friendly, soup",0.0,1,0,0
c9a3ab45-0ce7-49f2-a9f7-524b159aacd5,paisano's pizza,"Casual pizzeria chain offering NYC-style pies, plus pastas, subs, stromboli & wings, as well as catering and delivery",,,https://paisanospizza.com,+1 703-730-3333,italian,,0.0,0,1,0
c9a8b373-5970-447a-bdad-ec9ea0d760a5,tropical smoothie cafe,"It started on a beach in Florida. The calm gulf waters, friends enjoying games in the sand and a need for replenishment from the warm Florida sun. We started by blending fruit and vegetables together to create unique and refreshing smoothies. And customers lined up for our tasty creations. Then in 1997, we opened our first cafe in Tallahassee, Florida. Guests now had a place to sit and relax while we made their favorite smoothies, all with fresh ingredients. Two years later, we added a range of wholesome food options to complement our smoothies and our guest's day. With that, Tropical Smoothie Cafe was born. We started as a destination for flavor, and it's a proud heritage that we continue today. We are guided by a simple belief: when you eat better, you feel better. Our mission, to this day, is to inspire a healthier lifestyle by serving amazing food and smoothies...with a bit of tropical fun.",,,https://www.tropicalsmoothiecafe.com/,+1 703-373-3660,american,"salad, smoothie",0.0,1,0,1
c9c10d8f-5531-4f4d-a5f8-e34350b26ba3,sunrise pizzeria,,,,http://www.sunrisepizzeria.us,+1 757-240-4356,italian,,0.0,0,0,1
c9c13997-1470-49eb-af7c-e5ac4233b50a,racquets at the boar's head,"""Serving"" breakfast, lunch and dinner, you'll ""love"" the new Racquets Restaurant inside of Boar's Head Sports Club.
 
 Drop in during the morning hours for a warm breakfast or just grab a salad to go for lunch. Evenings include a full dinner menu prepared by our top-notch culinary team. 
 
 If you're just looking to relax and have a drink in a vibrant atmosphere, our selection of adult beverages is bigger than Andy Roddick's first serve. Choose from an array of fine wines or just kick back with a cider, cocktail or local brew.",http://www.facebook.com/boarsheadresort,,http://boarsheadresort.com/,+1 434-972-2254,american,,0.0,0,0,0
c9c2d12f-5d67-42e0-a93f-8e739a02c06e,dmary's store and deli,,,,,+1 434-589-2592,,,0.0,0,0,1
c9c4fea4-3a8e-4856-bf05-39680a8bbe99,wing boss,,,,http://roanokewingboss.com,+1 540-676-3235,,,0.0,0,0,1
c9c903ff-d404-493f-aab4-5485ab2992eb,oozie chicken plus,,,,http://www.ooziechicken.com,+1 703-998-3333,,,0.0,0,0,0
c9d02e0a-6510-424c-9fdd-717e06a079a2,campus cookies,,,,https://www.campuscookie.com,+1 540-658-2751,,,0.0,0,0,0
c9d14d52-288c-468e-b71e-0f4018111085,potbelly sandwich works,,,,http://www.potbelly.com,+1 703-572-6369,american,Vegetarian Friendly,0.0,0,0,0
c9d6f1e9-6f54-4e99-82f9-36e866346ed2,jus fish,,,,http://www.jusfish.com,+1 804-525-5783,,,0.0,0,0,0
c9dd637a-7553-4cf6-8522-93697ba1746a,rowland,"Bruce and Virginia Rowland have created a menu that has an eclectic mix of Southern, Asian, Mediterranean and Provence influences, using fresh seasonal ingredients and their creative flair.",,,http://www.rowlandfinedining.com/,+1 804-257-9885,american,Vegetarian Friendly,0.0,0,0,0
c9e70093-0222-4b53-923d-5956d63e873e,the crooked billet,,,,,+1 703-729-8400,,,0.0,0,0,0
c9ea701e-0282-49ec-8c12-54d4b3913b4d,mcdonald's,"We are monitoring all local, state and federal regulations to provide customers with contactless ordering options. While some restaurants may have dining rooms open, others are serving customers through the Drive Thru, with Mobile Order & Pay on the McDonald's App, and with McDelivery. McDonald's remains committed to following the data and science with safety as our top priority. In response to the CDC's guidance, crew and customers will be required to resume wearing masks inside U.S. restaurants in areas with high or substantial transmission, regardless of vaccination status. Masks are always required for customers and crew who are not vaccinated. In addition to performing deep cleaning, safety shields are also in place for protection.",,,http://www.mcdonalds.com,+1 540-785-1870,american,burger,0.0,1,0,0
c9ed658c-9086-4b7b-9cdf-a9e83d18dfe8,copper scroll,"Located in the Ramada Williamsburg, a causal dining restaurant and separate bar. Nightly specials, Karaoke on Friday and Saturday. Open nightly",,,http://none/,+1 757-585-7100,american,,0.0,0,0,0
c9f3e292-d4ed-48c0-892a-c90e7830c753,pho 79,"The name of ""Pho 79"" is a hint at the family's history as they first immigrated to the United States in the year 1979. Pho 79 is family owned and operated- now with 7 locations serving the Hampton Roads a delicious bowl of Pho is only a short drive away.",,,http://www.eatpho79.com,+1 757-877-1213,"vietnamese, asian","Vegetarian Friendly, Vegan Options, soup",0.0,1,0,0
c9fc8288-c922-41fa-97b1-0db73d19e443,granby street pizza,,,,http://granbystreetpizza.com,+1 757-622-5084,italian,,0.0,0,1,0
ca03d7e7-e0da-4b53-8222-8b4223d5178f,kathy's,,,,http://www.kathys-restaurant.com/,+1 540-885-4331,american,"Vegan Options, Vegetarian Friendly",0.0,0,0,0
ca07b187-8407-48b1-b077-47b4fbaae3f5,corner coffee junction,"Hidden gem in rural Virginia. Cafe offering Trager Bros organic coffee, organic milks and creamers, and almond milk. Plant-based cafe focused on organic, gluten-free, and dietary-sensitive offerings. Bakery specializing in gluten-free goods. Kid friendly and family oriented. Free wifi and comfortable seating. Within easy driving distance of Yogaville and Farmville. Day trip for Charlottesville or Richmond. Welcoming environment for everyone!",,,https://www.cornercoffeejunction.com,+1 434-983-2222,,dessert,0.0,0,1,0
ca155d87-04d3-4a05-af65-f98f941ed149,arby's,"Arby's is a leading global quick-service restaurant company operating and franchising over 3,400 restaurants worldwide. Arby's was the first nationally franchised, coast-to-coast sandwich chain and has been serving fresh, craveable meals since it opened its doors in 1964. The Arby's brand strives to inspire smiles through delicious experiences. We are on a never-ending quest for the perfect sandwich, starting with the Classic Roast Beef and French Dip to the deli-style Market Fresh line of sandwiches and salads.",,,http://www.arbys.com/,+1 540-337-3962,american,burger,0.0,1,0,0
ca15604b-8551-4570-ad86-7349a225a784,sonic drive in,"SONIC Drive-Ins and drive-thrus are open! Enjoy SONIC Drive-In from the comfort and safety of your car. Plus, the SONIC App offers contactless ordering and payment using your smartphone, along with exclusive deals and rewards. Place your order in the app, check in with your stall number, and watch your order's progress on the menu's digital screen! Additionally, many Drive-Ins offer delivery - check your favorite delivery provider to see if your local SONIC Drive-In delivers. For more information on how SONIC is addressing COVID-19, please visit sonicdrivein.com/ourcommitment.",,,https://locations.sonicdrivein.com/va/midlothian/13900-raised-antler-circle.html,+1 804-639-2790,american,"dessert, burger",0.0,1,0,0
ca1743dc-9d87-47e7-af67-f04a20ffec36,vinnys italian grill,Here at Vinnys customers satisfaction is our goal. We take pride in preparing fresh ingredients with good fast friendly service,,,http://www.vinnysglenallen.com,+1 804-368-7474,italian,,0.0,0,1,0
ca1a519a-c2be-4db6-bad9-b2cfd4068e18,logan's roadhouse,"Spoil yourself with slow-cooked ribs and hand-cut steaks at Logan's Roadhouse in Chesapeake. This lively casual-dining steakhouse chain serves up Southern-inspired barbecues and made-from-scratch dishes in a relaxed space. The menu features juicy burgers, ribs, grilled steaks, sandwiches and appealing dining combos with chicken, beef and seafood entrees. Logan's Roadhouse also offers a creative range of appetizers as well as a sweet selection of dessert.A local favorite, Logan's Roadhouse is a nice spot for a fun outing with friends. Guests can enjoy their meal in the dining area or at the bar. Drop by for lunch and gorge yourself on a fiery T-bone steak or try the restaurant's signature deluxe burger. Logan's Roadhouse complements its dining menu with a roster of beverages, including handcrafted tea, signature cocktails and ice-cold beer.",,,https://logansroadhouse.com/locations/us/va/manassas/7731-donegan-drive/,+1 703-369-0244,american,"steakhouse, burger",0.0,0,0,0
ca233e4d-a708-40b9-86d1-c5244e0b70c3,sagar chinese,"Serving New York with 3 locations since 2008, Sagar Chinese is proud to bring the familiar quality and Halal Indian-Chinese tastes to Virginia.",,,,+1 703-378-0869,"halal, chinese",burger,0.0,0,0,0
ca2886e8-1431-4d8d-910a-5821d58df8b6,asian garden,"Asian Garden has an authentic atmosphere and an inspiring Japanese menu at its Bristow location. With a lunch, dinner and take-out menu it is easy to find your favorite Japanese dishes regardless of when hunger strikes. Along with the typical menu items, you'll find a comprehensive list of chef specialties that make Asian Garden a cherished restaurant. A few Thai cuisine items are also on the menu. Speaking of chef specialties, the sliced chicken with young ginger root with its hot pepper sauce is a spicy and flavorful choice. The Mandarin crispy beef served with snow peas and carrots in a sweet sauce is ideal if spicy just isn't your thing. For something extra special at Asian Garden, try the Peking duck. You can get a whole or half duck. It is served with hoisin sauce, spring onions and homemade crepes.",,,http://asiangardenchinese.com,+1 571-248-6608,"indian, japanese, chinese, asian",,0.0,0,0,0
ca2afd26-6885-4836-9cd5-db9c13538a38,the twisted crab,,,,https://thetwistedcrab.com,+1 757-967-8080,american,,1.0,0,0,0
ca33cc1a-220b-4eb5-ab59-cc8015b7c3c3,nathan's famous express,,,,https://nathansfamous.com,+1 804-320-6991,,burger,0.0,0,0,0
ca36ab53-93b5-4f45-b70d-93630e62258f,kung fu tea,"Kung Fu Tea is committed to bringing the finest teas and special drinks to everyone. Established in New York City in 2010. Currently, Kung Fu Tea has over 250 stores across the U.S, Australia, Canada, Taiwan, Cambodia, and Japan.",,,https://www.kungfutea.com,+1 703-337-2999,"vietnamese, korean, asian, american, chinese",,0.0,1,0,1
ca400dc9-2187-4e61-93e0-bb85bdf1ee2a,kfc,"KFC Corporation, based in Louisville, Kentucky, is one of the few brands in America that can boast a rich, decades-long history of success and innovation. It all started with one cook who created a soon-to-be world-famous recipe more than 70 years ago, a list of secret herbs and spices scratched out on the back of the door to his kitchen. That cook was Colonel Harland Sanders, of course, and now KFC is the world's most popular chicken restaurant chain, specializing in that same Original Recipe along with Extra Crispy chicken, home-style sides, and buttermilk biscuits. There are over 26,000 restaurants in more than 150 countries and territories. And you know what? There's still a cook in a kitchen in every last one of them, freshly preparing delicious, complete family meals at affordable prices.",,,https://www.kfc.com/menu/sandwiches/two-wraps,+1 540-343-8729,"american, mexican",burger,0.0,1,0,1
ca4cd314-b70c-4d8a-8d40-d66529476790,famous dave's,"Our authentic BBQ starts in a live-wood smoker stoked with genuine hickory logs. Our pitmasters hand-rub the meats with a custom blend of spices and cook for hours to extract the natural flavors. We source the highest quality meats and trim them up like we're in a competition and hand-rub them with the freshest seasonings available to create mouthwatering experiences! In addition to our BBQ and grilled meats, our menu features a selection of salads, sandwiches, side items, and made-from-scratch desserts.",http://www.facebook.com/famousdaves,,http://www.famousdaves.com/,+1 703-660-8541,american,"salad, burger",0.0,0,0,0
ca5196f4-19f3-4322-9cbe-e4c9693b15c1,chopsticks express of charlottesville,,,,http://www.chopsticksexpress29.com/,+1 434-975-4380,"chinese, asian",,1.0,0,0,0
ca5bd316-52bd-438b-9be8-557e06fcb381,kephi greek kitchen,"Kephi opened its doors March of 2018 bringing to Williamsburg authentic, fresh and healthy flavors from the Mediterranean.",,,http://kephigreek.kitchen,+1 757-378-5780,"greek, mediterranean","salad, Gluten Free Options, Vegan Options, Vegetarian Friendly",0.0,0,0,0
ca5cf4fb-7868-447e-802c-af6ec04afe63,chili's,"Family-friendly chain serving classic Tex-Mex & American fare in a Southwestern-style setting. Favorites include ribs, burger, fajitas and signature margaritas for dine-in, curbside or delivery.",,,https://www.chilis.com/locations/us/virginia/chesapeake/great-bridge,+1 757-546-3626,"american, mexican","bar, burger",0.0,1,0,0
ca5fc025-4b1a-453b-8824-7ed3380942ab,cinnamon bear bakery deli,Locally owned & operated for 33 years. *New Ownership* as of August 2018,,,http://www.cinnbear.com,+1 540-433-2867,american,"cafe, Vegetarian Friendly, deli",0.0,0,1,1
ca623992-1a73-446a-b10b-3ca80841d025,ornery beer company public house,,,,http://www.ornerybeer.com,+1 571-459-2143,american,,0.0,0,0,0
ca633bd4-af80-4fb3-82b1-e71c97ebf88f,chili's grill bar,"Smokehouse foods are always popular and Chili's Grill & Bar in Culpeper, VA was started to provide visitors with the perfect spot to enjoy a burger, ribs and a beer. Today, its menu reflects its grill oriented history, but is also a place where everyone in the group can find many choices to love. The appetizers alone at Chili's Grill & Bar in Culpeper could provide you with a meal and there are options for soups, chili, salads, sandwiches and craft burgers perfect for a lighter meal or lunch. There are also the ribs and steaks and Tex-Mex favorites that gave Chili's Grill & Bar in Culpeper its favorable reputation. Try the fresh Mex bowls, fajitas, enchiladas, burritos and don't forget dessert!",,,http://www.chilis.com/,+1 540-829-9870,"american, italian, mexican","bar, burger",0.0,1,1,1
ca6fa884-77a5-467a-9a94-d028bcc5a6f7,silk road,"""The Silk Road"" is surely one of the oldest routes of international trade in the world. First called the ""Silk Road"" in the 19th century.Silk Road Asian Restaurant and Bar will provide a mix of great flavor, fine asian cuisine and a historical retrospect.",,,http://www.silkroadcuisineva.com/,+1 540-949-9097,"japanese, chinese, asian, thai","Gluten Free Options, bar, Vegan Options, Vegetarian Friendly",0.0,0,0,0
ca74ee72-5491-427d-9aa4-966a74a3fae0,fabio's ny pizza,"A quick and casual New York-style pizzeria and restaurant, dedicated to providing customers with exceptional service and unforgettable eats.",https://www.facebook.com/fabiosnypizza,https://www.instagram.com/fabiospizzahigh,https://www.fabiosnypizza.com/,+1 434-872-0070,"american, italian",,0.0,0,1,0
ca7b0942-d063-44f7-9d24-4a499dc40da0,queen mother's kitchen,"Community, Care and Culture.",http://www.facebook.com/queenmothersdc,http://www.instagram.com/queenmothersdc,https://www.queenmothercooks.com,+1 703-997-8474,american,"salad, bar, steakhouse, burger",0.0,0,0,0
ca7b1da4-1f9f-4427-9711-859a233ad283,capitol waffle shop,"$4 Build Your Own Waffles and $5 Specialty Waffles All Day! Perfect for a quick breakfast, brunch, lunch, dinner or dessert! Sweet.Savory.Sweet&Savory",,,http://www.capitolwaffle.com,+1 804-303-5183,american,dessert,0.0,0,0,0
ca938af8-4c35-4c4c-9f3b-bce7d38e6665,juans mexican cafe and cantina hampton,,https://www.facebook.com/juanshampton,https://www.instagram.com/juans_mex/,https://juanscafeandcantina.com/juans/,+1 757-826-8157,,,0.0,0,0,1
ca95b29e-c09b-47d1-af27-d2437f23b90e,brambleton regional park golf course,,,,http://www.nvrpa.org/parks/brambleton,+1 703-327-3403,,,0.0,0,0,0
ca99724b-52fc-45ef-afd5-a2aafa2012ef,chick fil a,"Chick-fil-A, Inc. is a family-owned business known for its customer service, clever cow advertising and delicious food. Founded in the early 1960s by the late S. Truett Cathy, the company has grown from humble beginnings. Credited with inventing the boneless chicken breast sandwich, Cathy first served his now famous Chick-fil-A Chicken Sandwich inside his original 1946 diner, the Dwarf Grill. Today, the family business has expanded to partner with other families, who throughout communities in 43 states and Washington, D.C. own and operate 2,000 Chick-fil-A restaurants. While the Chick-fil-A Chicken Sandwich remains a menu staple, Chick-fil-A also serves a variety of menu items that include Chick-fil-A Waffle Potato Fries, salads, wraps and hand-spun milkshakes and Icedream.",,,https://www.chick-fil-a.com/locations/va/washington-dulles-airport-terminal-b,+1 703-572-9800,american,dessert,0.0,1,0,0
ca998e89-c916-4049-af5d-53f455a9ffd5,mim's food,"Uyghur cuisine, hand pulled noodles. where we serve delicious popular dishes with unique flavors. come please try and you'll love the experience!",,,https://www.mimsfood.com,+1 703-261-6566,"halal, chinese, asian, mediterranean",,0.0,0,0,0
ca9e162f-4bfa-462d-a575-e05c91fce4dc,the globe and laurel,,https://www.facebook.com/theglobeandlaurel/,,,+1 703-221-5763,american,,0.0,0,0,0
ca9fbefa-22ee-48b3-bb12-e84d35509970,golden china,,,,http://goldenchinaspringfield.com,+1 703-256-6668,"japanese, chinese, asian",,0.0,1,0,0
caa517dd-3113-41f6-a811-846f0eb8257c,don tequila's,"Don Tequila was born on 2002. Proud of the Mexican Salsa and the amazing mexican spices and flavors, Don Tequila introduces to Lexington and Buena Vista VA food and flavor that is exquisite, flavorful and second to none.",,,http://www.dontequilamexicanva.com,+1 540-463-3289,mexican,"bar, Vegetarian Friendly",0.0,0,0,0
caa6ddf0-d12d-4daf-9fe0-236daa711711,montego bay grille and sports bar,Full Service Restaurant and Premier Sports Bar,,,http://www.montegobayva.com,+1 540-642-4316,,dessert,0.0,0,1,1
caa84833-b312-46fa-a899-e076575d496e,burger king,"There's a Burger King restaurant near you at 45961 Denizen Plaza. Visit us or call for more information. Every day, more than 11 million guests visit over 13,000 Burger King restaurants near them in 97 countries around the world. And they do so because our fast food restaurants are known for serving high-quality, great-tasting and affordable food. The Burger King restaurant in Potomac Falls, VA serves burgers, breakfast, lunch and dinner prepared your way. The original HOME OF THE WHOPPER, our commitment to quality ingredients, signature recipes, iconic sandwiches like the flame-grilled WHOPPER Sandwich and fast, family-friendly dining experiences in a welcoming environment is what has defined our brand for more than 50 successful years.",,,https://burgerking.com/store-locator/store/restaurant_5848,+1 703-444-2627,american,burger,0.0,1,0,1
cab72ea4-bd92-4452-864e-1ad3f0330ce5,chop shop taco,Tacos and snacks ready to go!,,,https://www.chopshoptaco.com,+1 571-970-6438,mexican,Vegetarian Friendly,0.0,0,0,0
cabe6167-39c1-42e0-b12e-5671a7f19500,miller grille,,,,,+1 540-740-9464,,,0.0,0,1,0
cacb9955-b34d-470c-87c2-fadf33e66fca,dunkin,"Dunkin' is America's favorite all-day, everyday stop for coffee, espresso, breakfast sandwiches and donuts. The world's leading baked goods and coffee chain, Dunkin' serves more than 3 million customers each day. With 50+ varieties of donuts and dozens of premium beverages, there is always something to satisfy your craving. Dunkin' is proud to serve Baltimore, MD for all breakfast and snacking needs. Stop by today to try a classic favorite or a new featured product!",,,https://locations.dunkindonuts.com/en/va/arlington/4201-wilson-blvd/353139,+1 571-312-2383,"american, indian",burger,0.0,1,0,1
cad39665-936a-4c90-8016-fcfd777d1123,athidhi,,,,http://www.athidhiusa.com,+1 703-378-7778,indian,,0.0,0,0,0
cad55301-3374-437a-b1a0-901dec62760e,zeke's,"Zeke's Beans & Bowls began as a dream to combine our favorite things from across the world and put them all under one roof. This dream became a reality in June of 2013 when we opened doors in Virginia Beach, VA. Named after one of our favorite humans, Zeke Sanders, the cafe embodies more than just healthy food and top quality coffee. It was created to provide a home for the creatives of the world: artists, photographers, performers, and artistic folk of all kind. Our motto is ""Take Care and Create Stuff."" Come in. Enjoy the food. The atmosphere. (The caffeine.) And take the day as your own to create something that you want to see in the world. Just like we did with this café. Go get 'em tiger!",,,https://www.zekes.net/norfolk,+1 757-963-5220,,,0.0,0,0,0
cad92c43-ceb4-4c8c-b871-80d4704895e3,taco bell,"Find your nearby Taco Bell at 1002 Beards Hill Road in Aberdeen. We're serving all your favorite menu items, from classic tacos and burritos, to new favorites like the Crunchwrap Supreme and Cheesy Gordita Crunch. Order ahead online or on the mobile app for pick up at the restaurant or get it delivered.",,,https://www.tacobell.com/food/breakfast/breakfast-taco-sausage,+1 703-239-0047,mexican,,0.0,1,0,1
caded4b0-25f8-4cd0-9ab4-74ee8a342e7d,kyoto sushi bar grill,,,,http://www.kyotova.com,+1 757-887-6000,japanese,,0.0,0,1,1
cae47844-aa05-4c52-b165-5157b7a0f7b9,the great wall restaurant,,,,http://greatwallva.com,+1 757-722-8666,chinese,,1.0,0,0,0
cae7135d-7f6e-4c39-9d8a-b3077a5b6354,poes pantry and pub,"Poes Pantry And Pub is a classic American bad and deli located in the heart of Richmond. This is an Irish pub that embraces its roots both in its decor and in its menu. There are several neon shamrocks adorning the walls here along with various other Irish-themed decor. Behind the bar, visitors will see a nice selection of imported beer such as Guinness, Boddington's and Smithwick's.Poe's menu is a mix of both Irish and American fare. Appetizers include chicken tenders, fried mozzarella sticks, catfish bites, buffalo wings and spiced shrimp cocktail with Old Bay seasoning. Poe's also has a selection of sliders that can either be ordered as an appetizer or as a meal. The most popular of these are the Blarney Stones, which are made with slow roasted corned beef, Swiss cheese and a house made thousand island dressing.",,,http://www.poespub.com/,+1 804-648-2120,,,0.0,0,0,1
cae95829-3bfa-4782-8820-85b9880bb3d4,small's smokehouse oyster bar,,,,http://www.smallsodu.com,+1 757-626-3440,american,,0.0,0,0,1
caff705f-1d3e-45d2-9516-995cdc49f23f,taco bell,"Find your nearby Taco Bell at 7369 Peppers Ferry Road in Radford. We're serving all your favorite menu items, from classic tacos and burritos, to new favorites like the Crunchwrap Supreme and Cheesy Gordita Crunch. Order ahead online or on the mobile app for pick up at the restaurant or get it delivered.",,,https://www.tacobell.com/food/breakfast/breakfast-taco-sausage,+1 540-633-1154,mexican,,0.0,1,0,1
cb0a3d43-33ab-462e-93dd-4faba3a4e57c,hangry joe's hot chicken rockville,,,,https://hangryjoes.com,+1 703-213-5141,,,0.0,0,0,0
cb0b0796-00d5-416d-8062-804da12695ad,p f chang's,"We are an Asian & Chinese restaurant offering dine-in, takeout, to-go, delivery, and catering. Make a reservation online to dine in. Order Asian and Chinese food delivery, takeout, and catering online or through the P.F. Chang's mobile app. Let us cater the perfect feast for you - corporate office catering menus are also available. P.F. Chang's offers a variety of signature Asian, Thai, Korean, Japanese, Mongolian, and Chinese food dishes including Chicken Lettuce Wraps, Chicken Pad Thai, Signature Lo Mein, Fried Rice, Mongolian Beef, Chang's Spicy Chicken, and Pork and Shrimp Dumplings. Order online for sushi delivery and takeout. Many gluten-free and vegetarian menu items are available. Try our seasonal cocktails and seasonal menu items.",http://www.facebook.com/pfchangs,,https://www.pfchangs.com/locations/us/va/virginia-beach/4551-virginia-beach-blvd/9909-virginia-beach.html,+1 757-473-9028,"chinese, asian","Gluten Free Options, Vegetarian Friendly",0.0,1,0,0
cb0f19c6-a307-491d-ab32-d3b44346fb85,first watch,"First Watch specializes in delicious creations freshly-prepared to order. Their fresh, award-winning Breakfast, Brunch and Lunch dishes are made using only the best ingredients without the use of heat lamps or deep fryers. The best part is their creative menu features traditional favorites like omelets, pancakes, salads and sandwiches.",,,http://www.firstwatch.com,+1 703-978-3421,american,"Gluten Free Options, salad, Vegan Options, Vegetarian Friendly, cafe",0.0,0,0,0
cb11f0b5-7f80-4e62-a70f-fa9b57ef438a,ashburn pub,"The FIRST Ashburn Pub & Grill, started in 1995 to rave reviews and still going strong after 15 years! Owners Kevin Bednarz & Mark Eckert have over 40 combined years in the restaurant industry.",,,http://www.theashburnpub.com,+1 703-724-0755,american,pub,0.0,0,0,1
cb18bf23-67e3-4224-b9ad-9cc49f23cf23,le thai cuisine,a family run business offering authentic Thai tastes with warm and friendly hospitality.,,,http://lethaicuisine.com,+1 703-550-1235,"thai, asian","Vegetarian Friendly, Vegan Options, soup",0.0,0,0,0
cb18f89a-9990-42df-806d-c4ec5db64637,vitale's pizza kitchen,,,,https://vpklynchburg.com,+1 434-345-3160,italian,,0.0,0,1,0
cb1d0bff-f8c6-46c5-a41c-2a82b99c62f8,taco bell,"Find your nearby Taco Bell at 620 North Royal Avenue in Front Royal. We're serving all your favorite menu items, from classic tacos and burritos, to new favorites like the Crunchwrap Supreme and Cheesy Gordita Crunch. Order ahead online or on the mobile app for pick up at the restaurant or get it delivered.",,,https://www.tacobell.com/food/breakfast/breakfast-taco-sausage,+1 540-635-1958,mexican,,0.0,1,0,1
cb2ca177-4a25-4dc5-9541-f032bd0ba29b,mcdonald's,"We are monitoring all local, state and federal regulations to provide customers with contactless ordering options. While some restaurants may have dining rooms open, others are serving customers through the Drive Thru, with Mobile Order & Pay on the McDonald's App, and with McDelivery. McDonald's remains committed to following the data and science with safety as our top priority. In response to the CDC's guidance, crew and customers will be required to resume wearing masks inside U.S. restaurants in areas with high or substantial transmission, regardless of vaccination status. Masks are always required for customers and crew who are not vaccinated. In addition to performing deep cleaning, safety shields are also in place for protection.",,,https://www.mcdonalds.com,+1 757-722-1614,american,burger,0.0,1,0,0
cb2d22d8-bdb8-45d2-8703-55af46bb29e9,bgr burgers grilled right,"BGR: Burgers Grilled Right is a gourmet burger restaurant that started in Veterans Park - Bethesda, MD in 2008. It was a humble beginning in a small space off of Woodmont Avenue but we made it our own. We didn't have all the answers, we just knew we would make food that didn't have any compromises. Food that was thought out, fresh, and deserving of our guests.",,,https://bgrtheburgerjoint.com,+1 703-451-4651,american,"salad, burger",0.0,0,1,0
